76 373
43 24 4883
20 31 7453
18 31 9916
3 46 6195
19 31 3139
45 24 6538
47 24 1584
4 43 392
39 49 4612
13 16 1712
1 47 173
18 45 6188
42 30 3630
2 45 4973
31 3 2935
50 32 2813
35 23 4057
19 30 5414
46 30 9608
11 18 6844
3 10 4949
17 28 3609
34 13 7556
43 12 9198
28 1 4658
36 49 1802
10 50 2348
36 22 2303
28 25 6937
7 11 8677
28 29 7489
21 34 6073
34 32 2785
42 34 3569
21 14 5448
20 6 254
4 42 2768
12 22 1108
14 21 3608
15 43 1618
4 7 2309
9 2 2233
45 7 4787
35 19 7334
10 24 5510
34 2 8653
6 2 4073
43 6 4018
18 43 9827
26 4 1292
7 16 306
22 4 57
6 21 2665
34 22 2653
27 37 9829
31 40 3970
16 49 3316
45 43 5571
34 6 8441
29 10 3969
4 36 7824
8 17 5596
9 29 4271
32 4 7286
23 49 9640
28 36 7319
9 31 4576
22 38 4880
50 6 8890
25 47 2948
24 12 7699
16 5 7318
48 36 3433
21 33 9987
9 35 7010
31 36 9046
27 29 9014
20 26 3995
49 40 6087
4 40 4110
42 44 5370
19 41 8683
22 12 826
40 14 8359
17 10 7650
24 25 5243
45 40 3503
21 38 2269
39 40 8517
3 40 9244
15 8 4908
16 50 4505
45 41 5457
11 29 8316
48 7 1124
31 48 963
42 2 6270
5 4 9428
13 7 7
6 26 8492
24 2 8634
18 19 1951
44 12 6438
23 1 3943
29 4 7058
7 26 5265
26 2 6083
3 6 5968
18 16 8957
29 47 4162
13 46 4172
5 7 2137
32 13 8334
10 35 2354
32 33 3682
12 40 1256
20 15 2069
17 39 5911
22 45 4662
23 46 7869
15 41 7883
26 1 8378
30 13 6354
10 1 1363
40 49 7324
46 50 7776
14 28 4052
37 35 9443
27 21 1661
43 31 3375
23 32 7017
41 18 2186
34 10 8839
38 11 7617
20 47 9473
20 44 4559
36 16 4131
38 4 9720
37 17 2128
41 33 2304
12 24 4532
41 2 6541
20 3 9888
41 42 918
23 37 8049
11 41 3531
9 44 8387
46 42 381
6 3 2618
17 48 3515
46 48 3052
17 32 4618
23 20 163
35 17 1891
36 33 679
15 1 9697
50 47 5255
13 22 9453
26 17 6710
25 24 2896
40 8 6973
5 41 4306
19 50 51
38 13 7564
40 43 4030
18 11 1959
12 21 4502
48 32 3948
16 14 1844
1 31 931
46 19 70
45 21 9828
26 45 2677
13 17 6593
49 12 1667
32 48 7236
31 45 4362
20 1 6932
8 23 7318
10 12 5266
36 28 9821
13 26 88
35 41 3182
47 20 8145
8 47 6769
43 21 7224
12 6 620
44 39 419
50 21 2692
27 31 4647
7 44 3609
16 40 3865
5 26 9622
43 16 8483
29 42 689
43 38 693
3 29 4803
9 13 7794
15 36 3593
1 32 8890
32 1 9979
8 27 9638
18 30 5928
44 18 305
8 34 5787
49 32 5819
14 46 1698
22 41 6075
4 15 1447
4 41 8264
17 27 9360
37 14 5967
32 40 8780
20 40 9915
42 32 7519
39 34 7711
34 25 5430
6 30 708
11 24 416
42 15 1720
3 7 9501
19 1 2574
22 39 3794
32 16 6434
34 44 9160
49 45 1774
49 18 5959
11 32 1108
25 30 5413
37 46 117
47 1 7334
21 46 1135
9 37 9518
50 38 678
32 27 4895
9 22 53
39 19 3693
35 8 4887
1 43 4069
42 13 447
34 26 1649
25 12 605
12 26 2457
21 5 1519
16 17 7655
45 49 5963
1 34 6713
23 42 7682
30 27 8914
26 39 9067
50 37 4224
25 42 4349
40 3 5016
21 20 4080
14 27 8821
47 13 1411
50 48 9096
21 45 2761
38 19 9536
26 40 5946
19 33 4278
41 15 6708
13 3 325
34 45 8020
30 1 37
9 43 7196
15 20 4047
11 48 7447
21 43 138
6 29 4948
33 3 9165
47 30 8446
21 27 3234
3 45 9512
7 4 5656
15 42 1973
11 3 2319
33 43 1205
37 18 9849
17 12 7211
34 12 4895
40 16 6189
24 33 9191
19 21 1258
48 8 7953
29 25 6834
9 50 7824
8 44 1999
41 13 9160
14 50 7216
36 20 7662
16 33 1052
2 23 2238
11 13 7249
13 31 9271
42 20 8825
11 47 5584
20 37 4203
12 19 5680
7 42 2087
43 49 3274
6 17 161
16 31 3114
42 47 359
36 1 6386
4 35 3099
49 3 8767
36 4 7756
43 1 5229
41 5 7875
8 43 1593
41 48 7363
12 45 437
16 2 8846
36 48 7646
46 14 7696
25 32 6535
31 42 3705
16 8 4669
11 25 6243
39 8 1078
13 5 2887
11 17 872
42 49 3908
32 17 8295
43 50 2429
43 45 8365
21 17 2773
21 9 829
10 44 4089
2 6 5153
28 49 9079
21 12 8041
37 24 4388
4 1 1637
33 19 5304
2 31 9676
3 8 9301
44 23 2704
36 46 7153
36 15 5781
47 6 1738
32 46 4527
48 13 5423
33 44 714
7 27 5975
3 32 8071
34 28 8849
25 29 1241
50 34 6435
28 14 6264
34 36 8961
4 38 8793
14 17 3325
19 47 5258
21 18 2283
11 26 2604
29 11 2046
27 28 1351
21 3 7707
10 30 2729
18 39 5201
19 4 8339
2 49 9222
27 36 9383
43 2 272
33 9 3407
34 47 6047
27 4 2441
33 21 2069
12 16 3285
19 40 792
50 10 6002
4 48 3085
9 41 9263
8 14 2839
26 8 2065
12 17 4189
29 24 4704
47 33 3975
8 22 2739
20 13 4913
46 12 9390
33 4 1327
26 35 3535
13 42 5732
22 17 7591
35 7 1213
50 22 3874
25 7 9689
22 32 1329
34 24 7776
50 7 4022
17 11 4414
1 3 1185
34 31 6934
8 28 9745
39 33 7326
17 4 757
34 38 5687
24 7 5402
34 41 6813
28 8 5990
32 41 7265
1 28 3233
23 29 341
28 39 2175
15 49 2611
49 8 2489
43 4 2671
18 33 8088
17 6 3387
46 18 8463
3 13 9341
15 37 5879
14 31 1478
14 1 9203
16 45 8332
5 24 3246
41 49 6911
44 4 7684
32 5 1543
32 10 2283
4 29 78
40 37 8350
34 7 4393
17 21 2634
12 32 7928
50 24 9279
5 29 5394
10 28 3285
44 49 8801
41 27 8156
5 37 2706
14 15 2837
36 29 5702
30 38 400
11 37 5177
8 24 9089
34 21 1632
22 21 4805
30 31 223
31 17 2509
2 30 9408
25 1 2906
37 13 5343
45 2 3650
12 13 574
21 10 706
45 31 3779
47 10 3502
50 44 9312
17 9 4403
32 39 7437
7 43 5980
23 25 6854
2 8 8657
37 11 8126
48 49 6348
44 36 9741
21 40 8761
48 12 4419
18 32 6976
31 8 6286
2 48 2905
45 28 9901
19 15 293
27 23 3395
35 43 6838
27 9 5428
38 43 4717
34 27 1999
18 47 5414
22 26 7993
2 28 8249
9 24 3692
2 14 2015
13 35 3057
43 34 7636
14 48 5632
37 8 9578
9 23 7148
6 39 1825
49 44 1949
6 50 318
13 38 8947
14 26 8155
17 43 9242
46 20 2716
43 47 718
45 33 2577
34 20 2132
8 10 5162
11 10 1238
49 30 1415
6 25 9333
21 30 9251
30 7 5349
21 13 934
40 29 8844
13 23 5825
35 3 4753
1 41 5724
4 32 5345
21 2 5235
29 33 5515
35 33 1809
4 12 338
45 15 7718
33 1 3883
38 26 1274
2 19 1900
23 50 494
47 42 6056
12 36 5454
22 14 3153
10 40 9383
48 1 9103
21 16 684
21 32 8647
31 22 8384
13 30 5861
21 23 7637
30 48 5226
29 35 6905
49 36 2211
11 12 5060
14 19 7314
11 7 890
48 9 3185
39 26 9932
10 21 7128
2 38 9231
10 33 9788
17 30 4550
33 30 4839
5 39 7280
47 11 4127
48 46 4161
46 31 713
8 46 5728
39 6 8993
28 18 9831
30 26 4844
31 9 4134
7 18 794
22 20 8366
50 8 6613
8 4 2233
48 6 4441
35 20 2139
25 35 8137
15 4 406
35 18 7920
4 13 6197
48 31 1948
12 2 4008
18 5 6976
28 10 2907
14 16 2959
49 26 4885
32 23 1122
15 11 2133
36 32 5537
43 3 2026
27 48 1306
19 44 2452
23 43 2793
47 36 4068
19 26 7556
41 24 1618
37 10 9692
3 5 9994
30 47 3114
2 33 5739
36 27 7111
33 23 1756
22 46 5712
6 4 9584
5 30 6034
36 8 7588
22 15 9871
14 24 8626
45 13 4873
8 18 7371
28 32 5018
12 49 5889
5 12 4369
38 30 7849
18 49 7495
27 18 9383
43 39 323
36 7 4054
42 8 658
17 2 6527
26 20 9608
25 5 1734
12 46 8796
6 38 4227
5 14 5404
85 748
68 15 3
68 20 3594
20 15 8289
39 83 3367
84 23 4200
31 76 3452
85 51 760
47 71 1355
76 44 3352
59 43 7482
65 81 6914
37 67 9344
76 84 929
18 21 8236
79 45 8787
70 43 1795
67 36 8383
53 5 652
31 82 1894
30 78 535
51 6 2439
14 58 3016
79 83 2061
58 40 9661
7 74 6057
69 80 3157
50 11 9756
80 73 4785
77 66 1324
20 47 8295
59 14 3958
43 70 9424
8 24 159
52 4 9394
8 35 9907
32 25 5982
78 29 1394
2 41 6904
43 6 3434
7 79 4472
63 29 872
61 9 9188
13 28 7116
22 70 293
3 15 640
1 33 7824
33 9 5
19 14 2105
69 11 3157
47 68 9781
52 33 4423
63 11 9088
71 13 4080
78 67 6386
71 34 62
80 52 6515
46 85 9577
71 14 6295
74 32 8315
74 49 3619
18 3 1662
69 73 9398
2 80 9652
70 83 2970
24 30 213
63 59 7915
16 74 8964
17 28 8128
20 31 6411
64 25 4834
83 16 3094
82 23 1836
30 81 8687
28 81 8461
81 15 3696
24 57 3939
61 54 518
20 4 2676
54 27 4287
65 85 8446
75 81 1163
67 19 9429
79 53 4212
25 9 2930
82 8 1888
17 23 179
51 28 9092
85 8 8450
3 74 15
69 5 1977
36 61 893
33 68 1512
53 2 842
82 26 7055
4 60 7693
4 36 1380
12 36 7098
54 11 6406
29 64 1286
2 56 6692
6 3 862
78 80 1757
67 11 6217
83 31 8821
14 83 1247
10 6 9635
83 6 8899
22 16 8962
68 33 6178
19 29 1595
24 77 2670
15 79 3466
38 78 8
35 49 8445
13 64 3648
32 50 4036
34 52 5859
56 21 3437
2 14 5268
16 41 7368
43 13 3489
53 39 2126
46 45 373
22 29 880
31 56 3439
64 79 5808
85 20 802
19 83 7121
80 13 757
20 1 6690
68 3 9708
19 35 6600
7 57 2932
52 41 9506
82 46 2228
34 36 1505
70 28 7737
41 76 6240
10 36 8283
41 51 1067
66 2 9378
50 14 5964
3 31 6511
35 50 8849
21 82 2293
78 51 265
18 79 4171
46 22 2807
40 11 9341
43 85 7136
3 49 459
69 16 9991
22 84 4116
8 48 5836
30 61 8172
55 82 7740
15 47 469
35 37 8300
68 10 9260
68 45 9542
54 56 6066
51 68 4552
73 6 3211
41 70 9039
33 63 2671
18 84 6272
66 52 7688
68 51 8670
7 35 9906
10 5 7490
66 18 996
4 37 5290
59 19 3373
76 38 8417
65 25 2416
30 58 138
61 20 2905
34 68 2603
84 30 1435
64 38 4053
63 58 2172
44 72 9222
84 18 5482
4 58 5407
16 22 9400
15 32 6069
5 65 1391
14 31 8543
81 59 9415
34 37 4014
70 18 2284
57 55 8008
22 27 8869
18 57 8316
70 14 5227
68 23 9859
76 50 1705
78 85 4249
9 81 6897
74 24 1289
73 43 994
69 49 1147
46 44 9544
16 13 7289
24 62 5249
22 25 6745
30 52 5604
61 6 4123
64 44 9403
30 40 8425
48 85 9597
15 39 8616
77 51 3610
51 38 1715
10 46 4049
15 68 4550
34 24 1134
49 70 7137
82 39 7316
49 72 2001
2 67 4877
3 55 3919
45 30 5512
65 79 9360
78 59 7227
58 19 629
77 6 496
57 1 653
47 84 5309
84 39 6830
20 50 5468
30 8 4399
4 27 2949
49 2 8086
8 82 6347
17 3 3132
31 7 5735
85 13 908
61 72 6461
58 6 9019
14 56 4925
43 49 6581
36 28 4103
66 56 2724
76 68 578
42 31 8917
45 51 5441
19 25 7417
41 67 5213
26 69 3685
74 19 7834
33 40 5025
16 9 8068
57 49 7054
42 85 5092
34 14 3257
8 63 8878
69 52 8947
24 69 5246
79 85 9845
78 23 1270
28 6 2277
9 23 665
3 47 1080
62 24 6482
47 22 9190
76 66 875
51 12 209
48 3 3419
75 42 5123
70 24 4160
23 46 5670
63 66 2215
29 32 8002
43 51 2625
36 22 1144
60 25 9930
67 41 1486
72 7 379
41 30 8121
2 54 2647
60 32 3426
2 28 6385
60 46 4857
68 13 1478
20 27 8718
37 49 1128
29 46 6039
15 53 7452
5 40 4043
18 2 2215
76 37 2422
48 10 821
82 45 5368
36 46 1064
34 77 1231
27 21 7729
21 8 1249
70 81 8169
58 68 5491
3 35 6276
79 7 8976
19 74 6886
47 42 336
36 73 9543
56 67 2796
65 13 2264
22 47 8207
64 26 3971
76 39 4028
75 36 8562
40 79 6745
49 12 1387
62 5 8465
3 51 5106
44 7 3497
27 54 9315
59 61 7153
25 51 3457
67 80 620
65 19 9897
30 29 2091
69 59 7201
16 73 1428
23 78 5373
72 42 5317
61 66 1431
78 41 2023
29 14 8676
10 68 7017
33 48 6504
32 45 8331
64 16 9823
46 25 1117
27 69 5945
49 43 1531
3 38 5539
1 14 9184
36 8 832
43 5 717
10 9 4433
35 27 2734
35 34 7150
9 35 2098
1 40 604
25 4 2113
44 70 7695
85 4 3726
28 82 4932
82 28 6905
26 19 2203
72 41 9194
41 22 8532
44 69 4611
5 75 218
10 63 1594
13 31 5514
15 2 9867
29 47 6881
44 22 3698
47 6 6369
73 71 6232
35 46 4545
32 82 1022
60 58 428
80 9 8471
20 49 2097
25 62 5921
17 37 5560
85 32 1523
36 47 4448
64 5 6385
18 20 4035
55 32 6507
51 14 9587
61 21 3272
9 38 8902
52 74 6974
82 1 8773
55 54 6556
45 62 3379
42 84 5690
62 68 3395
63 5 8987
71 9 1087
79 54 8396
14 65 1043
22 8 1466
48 78 4171
77 56 891
83 74 6102
57 37 1985
9 70 7090
21 43 9585
22 74 7582
69 4 5254
12 68 6123
21 78 7886
40 48 9430
66 69 2381
24 52 8215
68 75 9920
9 12 9660
71 23 2697
61 51 8862
35 74 9263
28 71 9398
14 79 8230
41 11 8179
73 64 8040
37 10 2577
43 31 4662
85 19 4544
46 61 5932
63 33 3177
36 79 8840
37 46 2594
85 68 9576
78 71 4298
4 11 4446
43 61 5570
32 36 943
84 42 9399
82 30 3914
74 16 1107
16 69 5865
17 31 215
19 41 8756
81 39 3161
35 53 6379
67 51 1548
54 12 7936
28 80 7860
29 51 2588
8 70 9381
4 76 6915
60 65 8883
10 53 2785
79 56 5779
44 32 6237
53 33 7161
71 5 8408
81 71 7809
37 5 3454
7 64 5567
17 19 2843
10 65 8238
2 64 8315
21 65 2156
8 20 2369
55 45 2167
77 74 7962
33 50 3798
31 80 1659
22 32 8917
57 53 1258
35 55 9623
56 61 9848
83 51 2532
46 18 7224
78 46 300
42 26 7730
63 28 8667
50 45 8156
85 80 3159
18 42 8204
77 7 1374
76 56 6277
63 49 3402
56 27 3625
30 84 6176
55 10 4687
20 11 3673
70 29 4796
44 62 1239
79 33 2793
63 39 9936
77 78 2154
37 85 1048
70 30 9778
37 39 9953
59 64 8252
17 77 4427
27 29 5578
75 49 1978
81 84 845
11 35 6463
26 13 948
62 22 4416
1 57 9319
46 54 292
26 80 1875
77 80 9734
63 50 5979
15 26 3164
1 56 159
79 11 9040
63 17 984
72 40 3296
75 6 6952
66 67 1627
4 29 2446
56 82 5592
52 10 9675
69 53 8473
25 47 103
82 15 2245
85 66 2676
74 12 1392
23 10 4904
75 18 5459
35 71 5720
17 20 6386
9 25 5362
34 62 8685
50 83 8404
75 71 248
12 70 5692
62 32 354
24 82 5505
83 5 3715
20 62 2013
60 49 8458
39 2 8669
58 1 5496
76 18 1099
16 49 6021
65 16 9966
85 57 6378
31 34 8146
39 45 5136
77 71 4841
13 69 6976
65 75 5761
27 50 8302
57 83 200
38 35 1522
53 49 2681
33 61 7222
83 47 7620
34 73 3566
41 25 2635
11 24 5541
56 31 9985
61 68 5972
23 33 4248
43 36 1118
4 9 6366
13 12 9447
56 26 2257
85 17 6281
65 29 3426
31 11 5683
49 53 4353
69 70 2203
74 61 1547
61 63 4986
23 85 8890
13 11 2556
29 2 5272
1 55 275
68 40 8481
10 59 9169
35 78 5752
16 55 9692
16 15 6848
3 45 8417
27 15 5088
21 50 7366
51 62 8254
41 74 1617
80 51 6077
70 72 4119
68 44 6476
22 37 4435
70 22 8423
60 26 1180
81 41 4121
53 6 3930
66 11 4004
53 45 6949
77 83 4248
59 78 5002
33 53 7961
32 31 681
47 27 5349
52 16 7030
49 80 1374
79 10 2681
60 9 4821
53 7 4475
44 73 3513
44 57 6999
45 20 6148
70 51 945
48 36 1126
75 44 546
40 14 463
39 11 9232
61 31 1193
25 11 8853
46 75 5929
14 32 6624
8 22 4871
53 8 7274
22 7 3680
48 27 6817
20 24 6952
17 76 7919
6 4 7921
83 13 7802
33 46 4286
79 84 3742
54 44 1511
43 56 5075
48 66 5923
83 32 8240
62 60 9698
80 33 2861
48 53 6163
75 60 1027
9 64 272
80 64 8271
84 6 8186
12 16 3941
77 79 3492
21 29 678
7 47 5987
78 75 1829
34 49 6924
71 21 6861
50 47 2838
39 19 507
62 1 4886
53 31 4763
72 71 319
58 76 3548
85 10 7150
74 75 7132
32 1 8453
83 79 9271
52 20 7427
37 73 1450
54 25 9386
29 45 193
53 28 9527
12 25 2148
39 9 8013
50 42 7447
71 20 4429
8 10 2768
18 55 2285
5 13 1903
30 82 9890
73 75 9088
77 33 5353
23 16 3220
47 50 5978
74 53 931
23 39 7846
11 9 5720
15 84 8496
65 36 4580
51 41 3470
36 76 5541
50 20 4082
13 29 2646
77 50 5977
84 41 7585
82 75 4006
16 26 6417
75 51 6809
75 65 6165
20 5 7196
53 40 3659
58 82 2552
36 18 7646
13 46 9573
84 85 6093
72 84 2688
28 36 2031
60 38 5626
53 80 6982
11 31 698
35 23 1199
59 79 2223
13 1 1127
53 17 1914
11 17 8802
10 27 1781
66 29 7883
30 80 7601
31 64 5162
54 39 4292
83 34 7400
10 69 2959
33 3 9645
42 55 5719
62 78 5775
52 61 5321
58 37 4488
42 21 4531
79 52 1548
20 3 7609
41 85 2333
78 24 6757
28 23 5822
49 48 2046
59 56 3363
42 65 6969
53 71 1750
19 72 8057
60 4 822
26 65 8427
45 52 2095
32 41 3627
70 26 1962
14 76 5230
24 71 7025
77 43 203
57 61 6927
83 60 6980
69 31 8336
62 61 6142
1 69 7803
60 27 1445
42 72 485
59 77 9180
3 61 9418
27 65 2584
24 67 6668
26 24 6770
51 16 8599
54 78 1600
52 59 4668
38 68 2680
27 36 8939
12 13 1321
4 42 6728
34 70 1661
28 16 5388
44 74 6483
75 63 7711
85 84 9430
29 5 6992
3 42 7859
80 54 7771
43 28 8820
55 48 1512
22 413
22 20 5
22 8 2104
8 21 7026
21 17 3864
17 20 4578
15 6 2884
18 6 383
18 1 3256
18 11 438
7 15 4469
9 7 9909
1 7 7473
17 5 8175
22 7 9924
17 15 8145
13 18 3414
22 17 5096
7 20 5919
4 2 3747
5 17 2834
8 1 4970
21 16 4701
6 11 1946
3 15 8136
8 19 4172
6 20 2086
12 17 3652
22 9 6924
18 10 8651
10 19 8542
22 4 6303
20 12 9817
11 13 8041
12 14 6738
22 14 4617
5 10 3193
16 1 4759
2 22 1410
1 19 3904
18 16 7326
17 10 1114
18 12 1280
1 6 9446
13 8 2477
1 18 3617
10 17 8921
20 11 9668
3 2 1285
20 19 7241
16 10 8414
7 10 1489
13 2 4921
16 22 3709
3 8 3845
7 11 5698
14 1 7205
1 11 366
3 10 7141
11 20 7805
3 11 9521
10 8 1198
16 3 2642
2 16 7261
22 12 4525
21 1 4680
9 21 2718
9 13 4903
4 19 6538
19 4 8422
6 8 6702
13 19 7625
16 18 5551
21 4 5360
3 21 2163
12 7 1962
16 19 172
13 21 3508
7 5 9185
10 13 8157
17 22 2086
19 14 795
21 14 3327
2 8 1094
1 8 2698
3 19 7108
20 22 3791
1 13 7806
9 15 5709
7 4 3830
22 15 3265
13 14 6474
22 6 6500
16 12 830
7 12 7235
3 16 482
2 3 5194
10 3 2299
4 16 8064
12 18 3560
4 11 5082
17 4 1094
5 1 3114
15 2 8099
20 4 8163
17 7 6069
11 15 1645
19 18 1858
4 1 4317
5 19 6031
10 14 5921
7 1 7824
12 8 2024
10 1 8931
12 10 9511
8 17 4632
6 19 1512
12 19 1792
15 11 5830
14 6 28
1 4 8283
9 18 5559
10 22 4453
10 11 7565
19 8 2100
16 20 4941
11 4 1920
19 13 1027
20 21 1707
22 19 2404
18 7 8311
8 12 4949
11 8 3971
13 4 3826
8 4 733
3 12 2573
14 8 7512
6 7 6048
12 4 1482
20 7 5720
17 11 3278
15 17 900
14 16 829
12 5 956
8 10 3929
11 14 6003
20 18 1367
8 16 7052
14 12 6193
15 5 6256
12 20 1136
15 19 949
12 2 7634
20 8 1508
2 17 6538
5 2 6747
1 15 2468
6 21 9264
3 4 2332
4 14 2742
4 22 2538
14 20 8686
2 10 4530
5 15 3915
10 21 7282
22 2 669
11 1 6472
5 20 7034
18 21 3538
5 18 3656
5 4 2141
11 12 5491
14 22 5095
13 17 6011
3 13 6416
9 20 9442
14 11 2551
22 1 5512
15 21 5467
2 6 8846
21 19 4911
7 2 1418
8 13 702
13 7 2145
14 21 3381
12 21 2316
10 18 2354
13 1 5386
19 17 9575
3 1 2596
5 12 7651
13 11 6911
14 5 4779
11 6 8230
11 9 4592
1 12 2302
16 14 8085
21 5 8585
14 7 8542
19 1 497
13 10 391
13 12 8549
8 6 1097
10 4 291
17 19 3060
8 20 7225
18 14 8084
21 15 6073
21 7 9641
10 2 1676
4 10 83
7 6 2156
6 16 8202
5 22 5472
6 2 9855
14 3 7079
10 20 1118
8 14 7990
2 9 8068
15 8 3289
17 9 6660
14 13 7972
6 17 9624
11 3 5252
12 3 5685
16 15 4621
2 5 4743
12 13 6161
15 13 9711
6 13 6183
14 17 5804
10 6 9525
3 20 2866
9 8 2340
13 22 190
18 15 1941
20 15 2065
6 5 8704
15 4 7808
13 15 4306
16 6 4999
12 22 2652
19 9 4053
2 7 9720
5 11 4125
7 17 8225
15 20 609
4 6 2350
18 5 9246
21 10 6701
21 13 7091
19 12 5136
18 17 9403
2 20 74
12 15 6239
5 21 2336
4 18 2799
19 22 4257
20 3 6077
20 5 2086
18 4 6132
19 6 1562
12 11 128
20 13 4481
17 3 4066
17 18 2051
4 12 3228
18 3 7694
6 22 6988
19 7 5507
11 17 7462
11 7 2237
21 20 6296
19 3 8138
16 5 9874
11 22 2588
11 10 8271
5 3 8594
22 5 3275
3 5 5318
18 9 5214
6 9 7026
16 2 8759
9 17 5246
7 22 549
21 8 3298
22 16 6449
4 17 2803
1 22 1215
20 16 9045
1 2 4780
9 6 128
21 18 5218
18 20 6229
1 10 5519
22 18 6234
13 3 1329
13 6 4796
6 12 7289
21 2 5904
4 13 5436
21 12 3996
16 17 189
13 5 5604
4 15 1890
2 15 5825
21 3 9420
9 2 5783
3 14 1442
11 19 736
5 13 3882
8 7 3577
15 18 5703
20 6 7882
15 12 1561
10 5 1478
1 9 7513
1 3 9435
9 12 6383
5 6 5197
7 14 6894
10 15 6892
7 19 9808
16 7 9623
6 1 2668
5 14 7873
1 21 3667
14 4 8884
12 16 3866
15 22 380
2 14 5334
9 4 3065
2 18 3538
2 19 8930
13 9 8912
4 21 3047
17 6 3262
5 16 3500
6 18 7056
5 8 3044
3 9 2012
19 16 2678
15 14 6231
7 16 3814
8 11 3527
14 18 7120
5 9 7569
8 15 8889
7 8 851
13 20 3264
1 14 2892
21 11 2381
20 17 8646
15 3 3370
11 5 9043
14 19 1162
2 11 8533
20 14 2084
17 12 4637
8 9 5423
8 3 6341
6 15 1189
21 22 4026
16 13 6566
11 21 4136
2 4 4355
1 17 9704
6 3 350
18 19 5745
20 10 5457
2 12 531
7 9 9912
19 11 7718
19 10 8394
4 8 9141
4 20 1618
21 6 875
3 22 55
18 8 5406
13 16 6603
4 3 9773
20 2 3580
3 17 3218
22 3 4139
6 10 8029
2 1 8526
17 8 6262
12 1 7836
19 21 8133
14 9 8135
8 18 7232
16 9 7832
8 22 5606
6 14 4320
9 11 4488
15 10 8578
8 2 7314
15 16 7178
6 4 805
9 5 7100
19 5 6474
19 2 3405
7 13 1205
3 6 114
9 3 635
20 9 7061
17 21 6422
16 8 4168
9 1 9509
11 16 4931
17 1 9008
9 16 7602
12 6 232
16 21 8577
4 7 6983
97 84
13 77 4
13 84 5931
84 77 7974
18 2 6185
3 94 6278
29 36 3177
38 16 2877
82 15 7652
32 14 6867
44 24 6325
62 45 2560
7 77 7276
11 56 7391
30 5 3905
30 19 5597
17 54 8313
58 87 4752
57 4 8817
47 76 9094
37 38 2173
37 57 2613
7 80 5931
37 66 2688
62 56 1293
36 61 5499
83 55 8945
26 57 6394
27 39 677
1 14 3293
82 81 9389
5 68 3232
45 38 2028
82 34 9765
7 81 9281
61 15 2088
96 7 9158
67 23 4653
68 56 293
22 55 3024
84 45 2093
86 80 632
44 26 2210
56 53 134
58 55 6752
5 77 5187
23 80 495
5 49 6597
70 89 4978
96 59 7023
71 38 1914
36 89 7904
54 47 287
58 5 6751
83 79 8268
61 44 5460
35 51 9758
76 59 2064
79 27 3225
18 73 6862
48 41 6664
62 42 395
92 32 6796
15 49 9925
61 71 5618
65 21 2104
52 20 7154
46 76 3557
57 60 6108
32 56 164
68 67 3583
8 17 5433
33 5 8002
26 13 7059
67 28 65
54 97 3698
40 39 3411
43 8 7262
69 7 2294
69 47 6365
77 38 7231
9 37 3965
88 18 9918
97 14 7007
19 5 7580
34 2 4453
16 92
15 2 3
15 16 9257
16 2 4272
6 8 4742
10 9 480
9 8 4003
1 3 511
6 16 8000
9 3 1990
10 14 5701
7 5 971
2 15 7271
12 10 459
6 13 2421
8 2 1093
4 3 2629
5 2 769
14 15 5408
11 8 691
2 11 8943
11 5 8294
13 1 5566
12 7 9674
8 3 4281
12 1 1534
16 6 5115
15 3 1422
15 8 698
11 14 9936
12 3 8255
1 10 1979
3 13 9772
5 15 2386
1 16 4374
14 10 9390
10 7 9701
8 13 6185
13 9 6041
15 12 5138
9 14 5960
12 9 1378
12 13 9279
1 5 4568
5 12 4082
13 3 5741
1 14 6951
8 14 7319
15 2 2588
10 11 3020
5 7 1298
2 9 976
3 6 3751
12 14 1785
8 7 8385
8 16 4772
5 14 8644
12 6 7105
12 4 1022
13 11 5872
3 9 3202
11 4 7615
11 7 134
2 14 9064
3 8 2498
3 16 9564
3 4 2631
16 10 7669
11 3 4492
16 9 3610
3 14 645
2 13 9900
10 16 9451
5 3 6688
10 15 4562
3 10 7108
9 12 4662
5 6 4042
1 2 7640
11 12 5404
12 15 1779
10 4 4867
15 13 3497
7 1 288
12 11 5149
5 8 6515
6 7 6505
7 3 1254
5 16 9971
1 15 7118
8 11 5943
12 2 10
12 16 5173
6 10 6928
78 655
15 67 7
15 41 8623
41 22 5167
22 69 6436
69 14 4421
14 67 6313
45 56 6106
6 4 9589
47 38 2024
43 46 6563
28 73 8188
52 76 7642
67 33 5998
43 67 2710
52 41 9938
76 3 1942
43 23 3383
35 38 2538
43 16 580
36 9 7088
3 41 5015
50 31 4680
39 12 3854
5 77 8567
29 49 9098
65 64 7518
62 10 9624
73 69 2382
53 48 5645
73 32 8722
6 28 1856
9 56 5110
68 12 8399
65 2 8016
49 13 6783
46 51 7647
58 54 8450
71 66 2437
18 75 4469
29 25 7409
13 27 9511
50 39 6623
57 10 1526
78 42 8540
2 15 2739
39 21 2095
55 47 819
67 7 7954
65 59 5517
25 57 8696
66 13 3756
31 56 4529
67 19 948
10 48 4730
56 62 5407
43 54 4054
75 35 1908
62 40 9645
21 78 1992
57 53 20
65 25 720
51 38 956
12 3 5981
61 26 5494
55 50 1274
23 38 9083
65 54 6333
17 39 8727
21 34 9953
37 31 86
27 72 4372
29 50 4629
5 12 8197
25 45 1471
4 53 6398
55 46 3343
30 2 2031
60 45 793
17 72 5063
39 3 7941
42 27 8629
75 70 4836
64 31 5399
21 3 4576
