15
4 4
1004 2469 728
509 2113 751
589 915 98
2440 929 613
107 2062 740
1468 1249 396
432 2189 115
1653 2144 535
1458 371 101
1535 1448 843
126 1552 93
554 821 730
308 1080 608
1094 371 555
1442 1951 783
726 30 479
2506 1161 110
920 2191 279
2430 2281 891
2001 1482 851
1602 1237 954
1291 335 880
1074 946 929
793 827 882
2007 446 961
802 1712 718
327 2241 249
653 574 894
1891 1782 988
1569 2358 537
1723 1940 39
1616 2487 773
1914 529 525
501 659 758
366 63 558
1969 381 240
1957 436 196
315 990 149
1850 1509 17
506 1156 9
2025 1164 950
1047 1304 467
1647 1334 998
688 2171 483
238 727 659
651 1755 162
2402 2486 372
1546 569 128
2084 2420 242
476 1697 66
2499 156 516
2108 1385 113
642 1245 215
1551 678 888
709 171 372
54 359 174
1290 1141 256
2068 2330 16
2338 1016 918
525 384 189
64 1619 936
916 1168 907
757 1257 541
2399 280 580
1976 583 559
916 2 585
1004 1017 58
868 1911 140
2100 2348 67
465 334 52
811 1324 175
2116 1798 175
1273 1325 299
102 2347 964
802 304 667
1043 2430 140
707 2297 482
2407 2292 249
2210 460 534
2234 1601 258
65 442 638
1077 1038 331
44 1973 591
54 1624 440
1475 936 942
2051 2166 760
333 930 775
1768 324 446
2405 65 705
1759 1429 405
1669 2543 780
575 616 909
1803 1845 272
1139 2479 344
728 765 783
2328 682 144
2566 2048 672
1458 1703 218
1530 455 871
1569 1822 313
129 1175 737
1116 2072 687
1988 1532 460
1767 676 806
1260 2201 955
1042 1573 30
1986 1012 674
1952 655 781
2236 2258 513
667 565 203
793 747 419
1762 1621 331
738 2331 129
24 681 528
2356 2561 586
1750 866 52
941 2343 102
713 619 531
1082 2406 302
1552 702 554
60 1669 247
2286 2391 549
1296 2494 675
2494 1322 530
2421 2267 51
1789 700 274
859 187 597
2520 1215 450
1793 1672 616
1168 528 916
460 1453 663
1458 1269 631
1373 340 232
963 2220 46
418 1663 208
1069 1419 612
821 370 513
889 2066 513
962 248 105
2521 261 65
1112 87 41
1949 676 780
1720 1908 203
570 91 377
2366 1828 598
1522 1504 64
172 1688 337
2120 1379 829
1802 2047 71
820 2437 784
2454 568 906
668 1154 137
66 394 552
1833 1152 646
798 1494 989
1212 1240 803
2271 2356 54
821 1581 307
199 2559 125
2382 2057 880
2521 539 38
1943 2331 694
1341 1405 883
534 2067 231
1142 944 22
476 257 526
1863 141 149
2465 975 116
1462 1428 230
2191 1296 628
1511 2340 539
1816 2390 824
214 532 914
886 1328 65
590 2312 148
879 37 453
2062 2259 774
1147 1135 153
220 310 665
913 2528 348
2377 1371 815
1404 2104 642
2487 1411 956
1124 144 822
1322 630 742
323 459 10
1533 713 581
1589 1550 494
535 382 222
637 298 856
2258 8 544
2578 1771 597
875 2013 425
1802 203 139
245 396 571
2337 813 643
1028 73 507
2065 56 966
814 1114 777
129 1962 149
102 1568 730
254 206 418
1749 1198 836
1710 1747 84
622 2069 602
536 1855 934
875 2487 532
1591 389 837
2312 2391 926
2344 2274 408
934 954 430
606 190 781
1855 706 224
360 1451 964
1249 548 778
1004 2402 204
1087 2032 649
1094 1682 316
1179 447 632
2360 791 474
2222 1446 901
1072 1299 869
1640 1533 23
1616 1644 880
75 1420 704
721 2370 194
1417 1296 918
2111 1824 448
549 1256 471
280 788 530
1416 2094 729
763 955 745
2532 1937 839
2151 1431 201
2004 2451 853
113 1831 592
719 431 553
2274 683 947
138 586 112
1409 2220 153
1476 1168 211
987 128 824
1280 349 734
2081 746 457
2506 1872 829
976 2098 257
1574 1459 467
2529 2584 36
2273 890 110
29 762 373
1660 1376 960
956 1383 955
2111 2202 433
1547 878 520
2493 1725 74
2254 2274 949
2515 2157 508
1664 123 899
1821 1416 416
1407 735 752
676 801 32
2102 1628 32
2050 978 501
1164 1580 385
1284 420 897
1077 1537 35
388 106 434
292 2023 172
2101 1187 222
1526 1546 704
1297 74 467
1747 395 876
2520 2469 122
1256 1905 737
183 859 234
676 951 15
636 1527 723
970 2149 498
225 2058 226
2300 1937 277
1867 2192 259
4 1649 808
2073 2507 843
1301 1873 510
210 958 455
1436 98 141
987 1978 252
183 1789 501
414 2395 988
1159 1815 128
310 927 168
643 157 710
2143 2177 772
2086 792 557
1446 1936 517
1144 1751 577
652 723 361
615 2087 740
548 1602 861
396 1148 956
473 2170 395
320 1492 615
2087 1880 590
553 932 393
1349 787 510
487 776 145
2074 27 823
1599 1950 309
772 377 462
874 1219 844
486 634 680
1870 855 520
347 208 658
2293 357 871
2449 2416 967
906 1703 947
1581 1378 734
434 519 632
967 1096 732
2070 1763 486
228 2530 699
1844 1671 916
2132 1347 495
2102 1801 847
338 2538 185
1107 2567 839
1936 2500 945
1570 1120 362
2325 1409 981
2019 1938 946
1340 1571 884
972 1840 79
1438 129 804
2479 1168 933
1085 147 584
525 959 369
2337 2435 304
1292 1298 116
2031 270 801
1524 597 926
1291 48 261
2391 2529 721
2372 965 697
1459 1037 313
1978 117 651
1250 900 296
372 43 365
786 670 824
456 1677 154
1138 1770 456
1489 1722 297
331 600 794
2058 382 244
787 542 360
1916 2302 938
992 478 571
626 1761 96
2383 1483 683
818 2218 822
2405 2283 464
909 1999 201
746 475 333
1741 2195 883
2058 1278 461
2096 2584 584
767 1546 577
1378 1512 311
1762 2001 119
1951 1281 718
2200 2197 371
2081 53 707
315 882 583
2516 2229 112
66 1251 427
1618 1701 991
2384 1803 681
1317 914 660
2510 1510 637
1404 736 108
422 1388 10
894 1328 539
1038 560 131
1002 1698 208
416 465 994
117 196 21
2042 1414 462
1538 2014 201
1943 1284 766
326 1889 702
438 518 900
1702 808 941
2556 1205 596
866 1198 105
1717 2165 803
796 799 959
238 290 288
430 2587 906
147 1199 461
2216 1967 544
2239 468 603
1421 375 636
1332 1169 917
37 2530 51
1428 645 365
1982 247 994
2172 2499 774
894 73 366
309 661 543
2296 640 491
125 470 735
961 1548 586
1718 10 986
995 1963 793
279 1367 918
1393 361 93
1946 541 964
1062 1069 889
2494 1551 896
2252 43 857
6 2149 505
2323 603 777
1154 32 970
2022 1031 606
1628 2261 182
901 157 15
2432 1957 930
1631 856 667
1188 1933 393
1148 1694 750
1147 1810 490
487 1441 186
324 1406 659
2365 669 227
403 2005 304
272 240 259
1722 325 125
1599 1130 229
1407 1785 934
2265 2366 551
837 737 491
352 475 274
348 1194 365
1418 1600 129
2156 2377 411
379 546 32
2037 1750 931
1116 2219 221
2551 68 595
1358 555 789
161 2192 436
1070 993 621
365 917 351
1814 1458 271
1143 2229 669
738 1931 954
2074 896 878
1532 726 390
1808 211 620
1232 52 985
1229 317 141
1712 1139 627
719 1867 108
503 1170 353
2372 670 414
2252 2302 98
317 879 407
34 673 142
1857 2120 42
483 1885 382
606 1545 75
1815 2083 552
1687 1993 840
1090 1921 618
2479 1185 563
251 2296 197
110 48 290
3 1893 177
2478 1233 337
2465 1673 568
2195 953 440
1903 687 181
807 1708 224
2427 2301 229
1193 1065 58
422 2420 102
878 759 957
229 2021 641
1821 2423 139
2568 2479 695
2170 955 70
1353 44 439
746 2434 86
1398 535 811
734 1943 373
1626 1071 729
14 707 334
1147 2385 766
62 2570 885
246 1620 273
480 2210 34
255 1640 864
383 715 15
181 2408 392
455 909 306
1371 1387 446
780 1894 822
2023 1165 124
1215 1322 859
194 2086 456
1028 501 882
269 296 161
454 346 752
1778 1319 589
821 505 141
1835 2421 843
752 2231 119
648 1835 526
2401 158 724
493 821 845
413 1173 192
1979 1341 292
555 741 150
397 1748 626
704 1354 78
670 1458 858
566 1542 545
308 2532 123
1940 1381 951
673 404 670
2541 1559 373
948 607 314
1472 2212 151
1486 2477 500
1222 2474 42
211 2258 922
193 2583 267
611 486 387
2478 1989 541
210 1812 954
2533 2059 679
513 1085 543
2160 1908 470
1794 1664 42
1074 1320 582
733 1298 427
184 2015 608
1736 179 958
2014 2152 808
86 2448 765
518 1198 640
1360 1886 817
43 941 652
427 1405 854
644 1178 287
916 2273 623
1660 2445 445
1727 1304 890
834 1941 743
655 453 342
1391 2246 368
1069 2363 139
922 107 885
1820 1856 339
657 1111 769
814 2011 310
1898 1054 229
620 2309 147
2129 300 558
2087 1673 429
1112 611 78
1510 2155 33
703 375 127
2106 1982 247
201 1617 230
2570 2225 461
1563 1504 171
1835 2117 204
2015 982 487
2131 2138 832
1686 672 625
2323 2188 57
644 1022 358
2542 1183 20
863 1961 795
1611 1936 157
649 2207 927
1895 2369 138
719 543 559
801 2145 975
698 1494 114
787 1967 296
226 2504 994
901 1966 491
1474 37 203
830 2341 586
1031 1932 191
1765 504 739
1085 727 445
2220 849 741
2232 1304 983
1278 515 580
1078 257 990
1954 305 878
2295 1920 819
1387 284 60
760 1241 617
423 580 448
1723 1035 425
2468 403 898
906 194 606
2483 1176 677
1854 1850 915
1894 2206 752
670 2190 846
1869 1859 622
1387 1317 662
2403 95 378
492 736 810
801 851 552
630 2537 168
1600 1955 71
552 1829 507
2235 97 519
1317 1341 263
314 1555 901
2 1021 725
911 560 558
407 1398 335
1079 1344 825
2174 2027 965
242 1895 270
1660 1004 574
1293 1225 343
432 712 834
1173 2178 269
1206 2452 881
1137 363 973
312 171 378
2017 67 888
1410 335 736
2368 1196 500
150 1930 661
1614 1678 776
2233 904 31
1164 1957 859
2013 181 360
2212 256 90
1376 1664 336
1597 611 659
1449 55 925
2295 733 509
1207 615 334
2534 2279 565
2265 564 742
1920 2280 502
1612 1613 81
858 1054 855
2110 684 425
1842 1262 524
2370 2174 766
112 623 425
901 437 507
852 939 639
178 2038 508
1532 47 665
1347 2371 665
1426 1717 151
460 79 426
1702 2518 526
1209 2127 188
644 1571 312
1347 140 283
2501 2050 466
2459 1521 547
1132 1473 893
1720 669 551
1605 2246 694
1195 603 819
768 34 357
308 1939 288
2176 359 248
2165 2519 514
657 1730 38
1313 1186 948
170 435 856
2138 2501 188
495 1694 878
1601 1389 898
2468 812 25
545 1814 860
1178 2056 217
457 20 255
2503 1026 502
1163 1830 760
1459 314 912
2168 552 800
2178 847 989
90 2478 54
1268 2143 106
1483 278 719
1208 1818 296
1151 1726 907
86 1380 19
1084 985 223
2269 190 190
2039 1454 956
368 1599 335
2444 1803 549
751 2407 550
2525 2400 943
550 1974 650
323 408 470
1096 301 901
2064 666 122
782 822 331
2259 1838 180
342 2118 888
1402 2282 495
1908 1892 658
1234 1115 186
332 1690 13
1842 1656 842
492 1625 696
675 544 140
2184 742 54
409 1541 706
478 1706 719
2509 881 951
2151 582 394
2428 472 35
331 513 609
861 1835 580
1854 961 61
4 2493 535
1091 118 237
13 1077 219
2113 274 334
1828 1559 209
1695 2284 791
1848 649 421
1597 2526 690
733 1270 872
2107 2352 166
2023 1148 855
180 2512 99
2503 1867 936
1684 399 754
302 1038 944
1128 2027 795
2399 1715 129
2050 1731 646
292 432 644
1285 2536 251
1844 2042 638
385 2204 594
192 2456 560
1945 885 421
1656 1545 676
745 815 439
374 1554 841
78 1248 971
2073 2003 563
568 1922 96
2195 1168 527
198 2049 528
1524 1495 121
1529 2392 368
2311 2297 566
829 36 221
1664 1764 322
1003 1543 918
662 277 753
2212 1570 123
2488 2311 658
198 479 590
433 2361 599
2047 1944 46
799 489 115
1732 1757 738
134 1423 586
845 1938 591
670 1921 809
1350 584 643
120 1520 844
2405 1384 344
1077 1144 900
304 1768 51
1099 2152 354
1817 28 209
1219 2377 948
2196 452 989
1929 1871 472
1926 2195 185
1206 689 766
588 2585 397
2004 132 224
2451 783 989
531 1434 358
14 1511 914
1055 2179 635
2386 1572 551
56 86 779
2416 513 122
528 498 675
1206 2205 450
731 2177 534
1084 698 490
357 567 413
1468 1079 137
1613 636 245
441 2320 276
2351 754 162
514 170 32
1274 211 122
2296 1343 705
1249 1206 109
2241 2588 292
1015 1941 148
668 578 324
2584 170 951
1720 1439 873
2263 376 738
2075 2270 432
732 2303 212
1632 967 573
963 1827 466
1972 96 418
1363 1705 824
2252 344 600
846 252 478
1124 227 531
774 804 850
2288 2107 859
1398 855 798
406 1512 538
1960 1560 834
1107 187 731
1622 65 709
1478 356 446
596 1570 316
566 1468 770
1811 1563 755
1870 1169 702
100 2355 993
883 2516 710
939 1304 180
312 1194 830
1873 1089 413
627 1774 769
2245 289 530
1293 2373 264
1498 756 288
1705 1385 36
1883 1751 538
665 2119 387
484 1907 475
1182 225 797
1353 136 258
1554 963 822
684 1442 30
190 1455 763
2185 1086 898
606 2576 840
2034 240 674
1661 441 943
1028 2465 422
548 177 20
1965 1665 79
2477 2153 421
334 833 887
981 465 137
501 2482 503
17 1345 749
2492 1601 643
2245 2471 549
741 1066 472
2349 1949 91
344 739 521
2314 1153 12
2284 1146 608
1547 1706 251
1808 688 915
2542 301 697
506 640 807
1823 248 145
1742 398 492
682 1973 520
1292 1221 341
2351 545 156
1553 2243 192
1262 456 93
1093 1732 139
858 939 965
1530 2507 504
2323 571 807
429 315 936
822 1690 79
2577 1714 632
621 2552 145
193 210 544
544 125 404
2065 2347 3
751 2329 69
2366 1439 189
1486 2163 558
2303 2318 556
1080 1042 718
1502 757 382
291 613 714
337 1058 560
1779 542 597
13 184 716
1710 1288 229
417 1314 866
2322 1822 713
583 990 931
484 771 687
288 617 138
662 1767 203
851 360 790
915 464 746
1564 2290 849
1721 1016 233
1244 5 401
1770 1452 486
744 1647 207
851 1216 328
536 241 499
1217 2456 803
509 2149 323
331 234 324
56 1725 875
1451 566 587
1889 479 319
627 488 359
1947 96 27
2575 1128 983
1370 1638 658
1632 414 13
1117 504 764
605 122 353
1736 1162 678
646 622 565
1732 816 533
1050 705 203
138 1039 140
1719 209 754
595 1586 752
411 937 491
1179 2357 37
2308 1489 997
2072 651 886
2213 356 420
1316 1750 533
1075 1852 62
1739 1047 436
737 2404 261
2016 1264 888
493 2476 930
1337 2123 882
1338 1397 214
473 347 625
434 787 879
1342 896 233
220 1663 570
499 1286 259
826 1792 697
736 2307 60
2457 499 312
1784 472 410
429 1820 108
322 1917 699
733 10 481
1916 284 713
1581 1664 228
82 1730 418
1444 1876 700
1269 1123 494
532 2036 910
1591 2344 6
2535 1969 302
600 244 646
843 665 755
906 2394 997
628 505 464
271 2450 68
2314 2196 975
1499 1359 490
489 2470 958
1613 1962 798
1265 2322 901
1803 2446 788
2575 2347 379
28 1520 908
1829 1658 226
1900 1601 306
25 1158 836
1055 47 457
44 1165 620
1126 2120 790
676 1052 184
1348 1317 203
1314 2580 372
1392 1755 66
1679 2276 659
579 301 247
1009 2389 756
299 630 919
532 982 503
65 753 907
304 2244 885
779 1243 993
414 2158 511
2519 2187 79
1207 2067 118
53 1675 934
1885 385 461
973 2586 369
2045 575 460
1481 2479 878
1549 1705 428
2372 399 968
1585 76 379
763 2380 953
1047 1229 799
1818 85 991
2112 1043 653
731 1878 202
762 1737 105
1992 2350 732
2215 2366 807
2291 2536 809
1524 2552 204
892 2470 711
1995 424 226
1523 248 852
1734 1199 823
1801 237 954
1248 2517 508
685 2557 272
864 380 310
1998 2559 208
2248 383 266
1530 2256 111
418 2537 1000
2469 631 357
1097 33 625
1576 643 690
288 1984 651
1808 607 490
2511 797 889
1272 600 334
2398 2407 484
2340 293 168
602 1543 621
674 615 51
2371 489 837
2039 2073 767
2109 1770 572
2056 1051 546
1426 889 946
1081 1321 345
443 966 447
1317 2347 965
1448 80 896
1674 2114 829
653 822 831
2256 1541 131
2116 1625 732
116 974 805
806 184 311
505 2270 12
1370 1676 299
46 1932 109
1963 29 19
1934 630 234
151 296 893
984 775 688
1989 1097 339
467 846 863
580 1028 859
272 2309 928
1799 14 149
281 2003 268
2294 1356 110
1338 1964 963
502 268 132
461 1412 601
1019 1121 814
1446 1679 693
2036 410 399
2208 242 78
94 765 581
1942 165 757
1477 896 31
1315 1995 587
122 1121 54
1063 1890 245
2444 33 241
163 748 381
197 692 841
2274 562 1
927 2552 627
1170 2491 526
464 538 809
2461 1056 936
2469 110 761
2493 1302 839
1012 823 93
1172 1488 128
2352 1980 747
174 2036 363
2164 2372 341
889 372 11
634 454 630
929 171 656
868 231 463
2235 1692 94
541 2351 431
2583 1259 89
2509 2470 251
2450 970 730
2545 2049 38
2579 2213 688
606 35 648
504 963 235
1724 2025 10
2393 2284 152
909 1233 604
2579 1727 775
2488 1691 320
1566 2507 56
2525 1058 395
906 1001 955
1753 1128 900
1340 326 574
1286 1705 818
1263 1625 530
928 740 998
1665 2514 263
242 660 915
1120 1062 796
1187 1110 67
971 2366 716
86 882 146
601 1543 816
1924 781 435
1768 174 418
383 1719 10
1419 229 908
2204 311 97
145 1639 239
411 568 671
11 1411 822
2121 1450 87
879 1569 170
2156 304 568
2190 2459 172
2155 684 899
1071 2239 29
118 2176 348
2333 1901 858
2423 815 399
619 723 580
2557 2153 428
1731 1849 626
653 607 612
660 1752 946
728 537 222
2165 2230 740
1293 253 795
2445 1399 472
1647 636 662
418 1621 773
2282 2317 922
645 1035 182
399 345 911
850 1857 936
1771 2182 829
387 1679 173
1928 1816 193
2325 1014 544
2028 2008 266
2045 2227 579
679 1430 967
354 989 329
2526 1263 264
1375 2129 90
1487 26 633
932 671 483
1040 1451 309
2294 1943 746
39 427 115
1119 1388 195
1145 62 692
670 641 120
1749 1153 978
901 342 887
390 835 994
181 1777 330
1447 353 693
817 1342 266
1653 1922 147
2219 1676 870
2449 89 398
784 9 201
1102 889 399
227 657 188
1257 2371 897
2150 197 534
2342 86 652
1928 1094 385
546 1312 59
100 2356 443
1116 1248 954
1200 1602 216
335 1980 477
1674 840 25
1172 2336 65
1993 954 631
1347 2456 785
1331 2323 70
386 1573 179
889 1938 40
1599 2483 468
1720 1362 119
700 728 672
219 1177 688
1331 2065 705
1303 1282 188
2068 2352 562
1148 358 443
515 1027 31
1921 1084 731
2500 1984 23
1528 1668 621
1397 1751 725
802 472 714
1563 461 452
367 1990 104
282 575 930
2010 2023 352
1697 2284 678
1749 170 894
1319 777 544
14 124 220
2451 2290 344
864 1374 375
2218 1809 45
1847 2396 716
1380 601 391
619 2205 961
1865 387 61
1223 549 326
1406 2118 922
1433 281 209
805 1435 366
1941 520 666
1612 590 257
1964 2113 318
1172 597 524
2542 957 460
1086 447 99
609 1602 993
29 1975 105
1028 1321 461
2496 2091 931
605 1709 822
627 660 415
2157 1999 504
1581 2449 600
1261 393 466
1710 2408 627
1385 351 588
1027 551 166
1856 483 440
1464 226 750
1063 1086 163
124 1651 316
395 1438 502
772 1848 217
2147 575 956
2269 168 85
2370 1279 953
331 1825 944
339 1444 775
2393 1681 292
1818 559 807
810 916 608
868 2239 638
2084 789 768
556 1745 321
1314 1444 446
1905 1945 339
1519 747 338
1211 1971 56
857 2037 182
1346 539 240
1186 1915 67
531 651 738
2467 49 789
2001 763 290
616 1415 333
1471 1146 717
1408 2154 535
2541 421 390
146 2298 75
279 1515 269
638 834 44
2160 1993 600
1717 1901 262
1985 444 39
1361 2495 290
855 1594 393
1882 1606 162
1384 2575 267
20 2426 368
1310 1043 574
1609 1473 60
1329 709 978
1840 976 322
390 1533 16
566 1243 624
1716 590 728
836 1680 533
1287 1149 680
2213 224 93
1681 276 559
1649 1987 768
2427 1328 721
237 2466 919
131 1868 574
268 1687 993
1117 2554 966
2458 932 124
641 1562 886
1357 294 827
1485 1158 246
2261 501 174
1160 1873 868
790 799 582
221 615 547
802 1536 1000
2420 2588 561
1085 2086 901
463 58 97
2093 106 620
1435 121 748
2234 225 349
2568 1810 148
242 1426 365
2012 400 297
1744 2354 967
2295 405 76
991 1917 976
575 2355 447
2473 615 177
1226 2559 719
1030 872 545
1706 311 133
1171 2334 958
1552 311 503
1174 1643 379
2045 2074 322
2567 733 889
327 2209 755
716 2470 351
791 2308 680
647 1356 69
635 488 883
2370 1135 276
842 2300 110
1004 1536 33
1454 2127 38
584 1893 377
2486 2200 832
888 1257 69
1091 468 939
739 58 776
872 342 874
2483 1353 29
2192 686 146
1692 117 18
433 339 754
1904 1775 548
1583 2411 416
595 553 691
239 781 237
1363 1854 439
537 2241 525
1929 403 552
1372 1170 312
356 2028 272
1448 527 656
1724 1121 521
917 345 907
1644 1438 478
2569 797 65
719 2588 681
717 1525 22
1404 2311 423
1459 1049 241
493 1112 720
2307 840 830
432 642 171
1339 1988 359
510 146 425
356 368 767
1198 275 393
728 2360 922
433 662 142
1321 2151 253
318 1253 423
1313 1342 208
1813 1468 120
1523 241 24
1472 994 655
2508 1399 285
725 2144 316
1365 667 179
1476 779 346
1236 566 855
42 2330 119
2188 572 884
1242 178 417
473 1727 909
2569 700 801
10 832 440
1334 598 74
578 421 40
229 135 358
918 408 597
2148 703 466
2060 1242 41
2284 266 96
1855 2420 269
971 1066 891
34 2148 796
2580 186 686
281 72 252
1384 1463 94
1556 1589 575
516 1245 879
114 997 15
75 1047 942
1153 330 861
2103 539 229
278 327 169
506 698 121
641 40 516
440 1624 456
2345 1216 944
1983 472 603
620 573 47
742 482 553
367 545 41
473 1735 180
565 2197 639
1797 2468 144
2441 721 344
236 1879 693
2359 733 743
986 1986 915
2085 2038 59
923 1168 335
2427 2159 796
384 1482 367
331 1630 562
1441 1146 914
2070 236 887
213 2089 146
133 280 506
1674 2431 464
1591 1568 832
2435 702 22
575 2445 755
38 1562 806
2050 2583 514
2194 1646 535
2528 2541 163
2490 653 513
915 734 288
1453 1153 311
1802 1243 650
1371 1433 960
2246 1399 581
759 1543 947
1473 1487 914
1432 351 733
1554 2112 495
1603 631 324
2323 1855 885
1253 291 222
1729 2537 404
820 1060 927
2299 173 756
297 164 546
256 784 470
2259 65 303
850 1166 49
2232 1247 219
861 2435 157
1407 1561 294
1263 653 171
1363 1287 212
2586 2319 711
41 627 152
1126 2423 942
2515 979 649
1458 981 201
708 568 536
532 1600 805
1676 1696 155
554 2190 335
1718 875 185
1536 2232 61
1368 1566 610
53 1208 952
1283 1438 904
1543 1792 315
637 2264 80
1278 2296 93
924 1277 764
2040 1528 459
1033 1501 294
357 2090 314
102 1297 341
375 1869 590
1948 1735 979
2357 2350 246
1754 1702 751
1450 1734 373
2139 934 657
2275 1763 649
2455 2417 84
2192 1484 489
980 454 377
2327 2066 557
800 2550 927
1102 1662 635
224 836 451
1955 1667 143
817 565 842
549 1727 770
537 1122 759
540 339 68
890 2362 107
1057 1575 199
1272 2364 714
1679 752 914
184 1895 850
1376 790 237
1781 2170 521
805 1115 352
1138 1173 317
1195 505 44
274 1386 370
677 607 294
2173 2551 644
2000 2098 670
2575 1321 532
1319 1159 32
1599 2429 139
800 1985 829
1091 1656 763
1248 1557 464
1994 200 866
2540 929 570
2089 359 350
1662 512 333
1018 2142 470
727 1809 199
702 394 224
28 1779 895
2276 2488 128
1728 2275 909
900 1557 270
1460 2493 810
354 984 186
1192 2344 123
940 1465 637
1165 1082 429
918 362 335
1302 1842 470
1785 227 814
2182 1051 153
1220 1267 402
2442 1701 568
770 1874 460
2343 47 225
2108 1919 829
622 1950 362
99 480 466
1133 510 629
158 959 430
863 1058 84
2556 1740 449
2317 2265 431
3 369 643
2482 951 95
837 1256 730
477 373 115
1429 711 113
1860 969 141
1365 1845 840
2235 508 142
168 1642 680
1400 1511 726
2238 2042 353
1108 591 797
704 294 29
1618 408 619
2081 1446 641
348 1109 409
2187 2588 315
301 2336 384
213 1943 964
1350 22 990
2152 1577 943
2223 1667 154
2167 1283 336
2442 878 110
1692 1900 470
1747 2281 12
1102 1564 772
2122 1687 801
242 2021 537
1371 2255 231
2537 2042 724
2041 2556 291
484 81 39
993 288 336
1748 107 100
2542 1909 61
2045 1355 813
1953 1332 105
1702 1758 685
2522 1141 589
1365 84 38
157 1285 805
141 509 268
300 940 140
1460 514 794
1444 2464 26
1208 658 945
1158 1478 340
1413 1142 299
2460 550 310
2576 2425 642
2468 2381 799
905 18 941
2411 1295 104
1591 163 788
803 774 283
271 2217 288
1247 611 614
1174 654 425
1527 1897 793
2288 779 233
1590 2321 832
824 1878 394
2397 1477 498
386 1284 389
1106 2400 559
2245 679 223
1096 2470 824
2420 977 186
1931 699 836
1849 98 371
1740 1810 784
755 1818 4
689 100 446
1189 348 821
1144 1394 792
1503 1505 626
1410 457 695
2496 1397 696
1371 193 420
1181 2034 937
1544 770 703
44 763 160
392 1996 917
1803 1829 838
1326 1267 882
666 1789 272
511 739 790
1423 257 47
1439 89 701
2383 1140 840
515 2208 686
174 772 569
1488 1391 178
1018 1922 724
484 1684 414
652 2064 820
1368 2256 324
2100 1152 899
1890 1255 969
2549 1496 288
1004 2404 448
2375 1830 897
242 2209 534
1009 2287 293
2512 2506 129
1148 304 875
2572 1968 891
1247 1842 874
1531 1009 826
108 1299 985
1352 1164 723
345 170 584
2161 2080 899
192 2511 846
2032 565 152
1117 959 799
1287 1829 23
1922 540 86
1125 2561 886
1437 1939 345
119 1891 506
1790 1685 522
1374 1476 110
2103 1540 735
933 370 560
752 932 49
1411 1819 966
1114 1271 265
2058 100 104
1201 1906 250
1550 961 272
115 170 935
2213 292 463
113 304 318
312 2417 917
1556 2030 354
1177 1412 421
545 1641 336
2193 270 708
906 938 220
394 1577 883
1641 1644 853
1302 563 770
2337 2529 926
2117 822 342
334 862 545
2579 1277 996
2348 318 141
678 1100 213
1389 429 483
2264 1285 927
2170 1393 498
253 527 267
2197 191 501
1945 2418 884
23 873 525
1413 740 558
1096 2492 471
2219 1175 905
1329 285 352
366 414 911
339 1728 525
1876 822 846
883 1469 803
2408 134 804
1099 2581 746
1289 2378 575
2053 2372 674
2280 1055 514
1578 2433 191
2217 1685 241
821 432 506
1263 1585 47
1444 1905 137
269 2103 937
866 1137 481
2568 1454 266
1524 2186 916
2289 2199 661
1592 2351 397
187 2275 544
2017 1779 859
2459 2042 388
707 1889 975
875 2522 847
378 412 148
1245 739 249
2367 90 585
667 1296 292
1345 2477 605
2531 428 102
2482 1107 134
433 1224 887
1231 2574 70
1414 1937 693
469 1604 155
1388 1837 613
2171 290 720
2475 39 541
37 429 132
1402 2328 634
824 85 752
781 995 951
1489 1262 26
1557 283 908
1408 1088 545
809 171 142
1155 1364 670
2502 2478 965
1390 2563 809
1215 2094 183
1164 18 27
653 178 521
2504 949 149
256 1957 537
2189 158 425
1445 350 578
2185 1128 786
874 1498 191
105 1964 569
1880 1645 414
1052 694 807
1802 1381 220
200 2016 49
739 1368 322
1799 348 933
1553 732 82
361 829 41
1226 351 160
725 238 271
2258 1815 501
976 1514 200
241 1488 42
1450 2483 313
437 1134 498
1657 212 411
2107 1883 183
617 1813 407
2034 924 173
1134 355 739
127 1725 797
1355 609 628
1192 1806 797
2238 1750 671
1004 1182 600
2421 2328 246
2066 1143 269
1888 824 903
237 905 85
1145 1911 511
150 608 211
1524 1070 270
1908 1467 568
298 715 858
59 263 807
1010 2126 290
392 805 913
669 668 702
2417 84 220
1464 2085 530
881 70 426
90 2444 713
1305 320 943
424 1097 591
1561 583 308
465 1415 39
1056 1314 105
130 2237 4
1309 2274 781
1307 1519 369
1920 2490 762
615 696 683
1623 1760 257
1796 1309 994
2375 2544 443
2243 1776 706
576 2039 47
57 171 285
2450 1072 168
413 354 122
1131 2181 228
2081 1296 251
1592 1938 625
1107 1464 651
1034 1040 71
643 2233 218
2227 840 648
1468 1496 625
627 397 424
1955 1734 335
745 1854 109
2094 624 220
2236 1710 174
586 839 942
2358 647 545
1157 880 791
213 152 268
477 314 672
1441 1716 666
1298 1104 203
717 608 217
473 585 265
1679 513 61
1805 1279 178
448 729 972
427 531 155
2027 570 953
2571 570 203
238 1916 411
2279 2538 114
1368 1358 243
902 2439 959
1086 99 748
2082 1416 870
614 2142 887
1721 1275 373
319 575 688
76 457 830
2239 1231 482
497 1691 10
821 1268 132
382 236 857
1256 2398 832
1615 2540 42
1718 1907 673
1784 1205 958
983 403 902
1622 2038 302
1955 647 739
1242 1906 698
587 1535 652
1955 333 537
1645 2581 89
1529 32 447
1504 1850 660
