27 606
1 31 9558
26 42 6039
36 37 1599
65 24 6632
43 13 3629
75 27 5895
44 47 7553
2 55 8806
42 26 6630
73 20 7187
9 18 5668
41 62 1871
23 47 3608
35 61 8042
48 47 7334
24 20 3217
13 46 1030
65 67 9507
45 7 1604
32 63 8201
72 57 10
65 9 3576
34 27 4688
44 20 7707
45 3 2550
19 62 2329
60 16 8239
68 61 8479
75 16 7364
13 46 2686
55 41 6121
34 30 362
64 58 4787
74 75 2441
61 56 5283
51 4 198
50 9 2298
34 72 6477
42 37 2291
52 4 3320
22 23 6150
32 68 520
26 68 6007
12 55 8642
54 55 1342
74 23 1739
59 26 5551
47 71 9030
37 56 491
33 8 5492
68 17 4254
44 14 7965
30 15 5092
30 39 537
16 26 8124
2 28 266
32 54 6408
9 47 7398
62 63 7582
60 39 2257
13 15 6842
19 41 2017
66 67 5198
18 43 1344
26 13 3011
18 25 8599
59 56 3424
6 13 1431
69 33 5234
2 60 3835
27 51 9139
54 35 7676
23 73 5609
60 2 346
50 21 8836
25 11 4960
56 24 5544
43 8 7837
71 41 6159
47 46 56
19 4 8061
51 9 8770
52 30 5508
5 64 7505
9 21 6824
34 31 1396
26 52 972
53 27 2614
49 45 8419
42 74 5665
54 22 5547
14 36 4301
23 72 901
56 19 202
59 14 1928
66 48 4635
66 42 9008
14 61 1884
14 6 2583
29 14 1218
4 67 7437
26 64 7125
50 59 2714
56 70 8723
30 38 4705
27 26 7616
16 23 6387
62 72 1827
11 52 5939
59 35 901
36 10 727
23 8 7660
7 39 6786
16 66 8057
17 62 2846
37 48 3833
4 24 6750
55 31 1163
43 11 7042
20 64 3364
47 41 9534
45 67 3297
11 10 7819
26 25 595
49 39 3883
1 51 4439
63 23 6462
73 56 3362
57 36 3844
29 5 3392
1 72 4001
69 9 9256
73 13 3361
53 47 4170
52 75 4513
50 66 5071
32 39 2024
46 47 6327
38 2 6726
32 29 6591
65 23 4379
44 15 2062
6 37 9108
14 16 5765
1 60 2977
5 29 1227
50 4 4210
53 9 646
23 61 9815
5 30 3254
69 41 1923
19 68 5480
52 45 2720
16 70 3602
2 74 4606
51 16 5812
60 11 6101
2 6 7058
58 70 4741
7 24 7341
24 21 4902
70 46 896
23 69 642
69 48 8184
11 34 5207
44 42 8808
59 44 904
54 50 8372
21 7 384
10 32 5113
44 19 4081
34 52 486
65 29 9441
32 55 7200
9 15 3727
9 49 4174
49 43 2250
39 25 5312
65 4 270
24 26 8760
50 37 3926
39 30 6033
15 27 7134
28 52 1225
32 49 671
42 13 4709
41 5 2440
15 26 7485
14 35 6104
43 30 4830
47 75 8876
26 39 3511
40 15 1570
55 32 9545
18 47 5873
72 59 7753
71 37 5410
17 68 3145
12 22 3320
12 53 8163
54 59 6662
55 2 9245
52 56 7500
36 54 6481
68 2 4839
55 24 3392
16 56 7725
34 33 999
13 7 9054
18 68 8348
32 19 3553
72 12 954
39 16 5778
33 70 6131
15 63 6288
13 53 9688
64 13 1504
26 41 4844
19 25 9881
7 11 6086
57 20 780
71 49 1530
2 6 8497
57 53 7766
10 44 4089
58 38 9341
37 64 6832
38 55 7975
5 21 4575
24 31 7945
68 10 7745
18 66 6061
38 13 1241
16 56 8447
11 67 2548
19 6 9487
45 65 5787
75 57 8733
31 30 6925
22 55 7396
18 71 5065
8 58 2225
36 19 6260
2 19 1507
69 52 3857
13 9 9263
45 11 9095
10 44 5080
40 60 99
20 43 5253
18 15 9060
70 1 711
74 73 2444
50 8 7737
44 67 4719
3 47 23
57 41 8561
1 41 8075
69 41 3163
24 1 2044
45 14 2678
44 8 1664
55 22 6323
23 27 7764
29 38 2005
20 44 3146
43 75 3608
43 52 5085
21 29 2659
13 16 873
37 35 8184
67 3 2445
27 31 5882
65 10 5982
72 58 5363
41 73 4447
18 3 5182
19 54 6098
65 27 6572
53 12 2268
9 37 629
55 29 9094
13 58 5660
47 63 5168
3 53 8653
13 46 9772
62 54 3653
19 22 8189
8 21 1944
14 35 3660
1 34 6952
51 47 5590
7 33 8537
46 58 6797
48 19 6153
24 19 3190
75 2 7730
39 66 7203
74 66 5459
62 13 3024
38 30 1665
16 39 7933
31 65 7249
50 29 9963
14 47 5757
75 13 648
27 29 2920
60 13 314
12 72 444
53 8 7072
39 75 5450
44 53 3446
30 26 5716
39 69 986
18 37 7332
37 30 5126
67 69 6017
59 69 2896
10 63 649
74 28 8797
72 59 8238
13 61 1390
37 43 7443
16 58 290
5 27 3014
17 62 7766
39 73 3562
8 29 1780
24 17 5693
34 13 184
19 11 4059
54 53 9799
10 28 1911
1 28 6494
34 9 4643
23 51 4754
72 50 6322
59 23 4099
31 74 3906
69 49 6521
29 49 5829
17 56 5903
26 24 4366
4 20 2771
35 56 7381
38 15 3435
63 45 4187
25 19 1165
13 69 4289
68 62 5411
61 48 9874
33 37 6952
6 1 7206
75 43 1324
62 45 191
20 22 1142
61 49 187
42 67 4146
58 72 516
6 25 4302
5 25 1913
18 15 7454
8 68 8097
64 63 4949
52 48 7717
23 10 9793
8 56 3898
9 42 2213
42 43 9851
2 19 2785
24 39 8829
50 55 7560
44 73 5052
43 35 2788
34 1 8013
5 10 6752
62 11 7479
53 65 9114
14 71 4985
5 64 4390
56 60 1134
26 10 4240
45 35 6865
29 59 7606
59 2 3459
52 16 8074
43 40 7955
61 36 1481
5 2 1774
24 50 6603
42 5 8732
48 16 4937
21 25 9087
8 75 8032
41 48 3984
39 28 8113
10 31 8234
74 10 5357
44 25 6826
73 10 1309
5 66 2359
31 37 3743
61 34 6161
28 44 7143
56 71 3295
17 40 2927
22 40 3682
5 25 2894
14 19 3413
48 72 678
69 57 9354
6 3 8629
54 44 1330
68 65 5988
5 17 441
60 45 7555
10 71 2501
42 23 7827
57 64 4774
12 38 5120
33 39 9030
10 26 1411
44 22 363
2 16 1981
46 15 161
9 3 1853
64 14 8987
54 43 29
41 68 255
44 37 3445
30 71 1266
70 23 131
69 59 8789
4 9 2194
22 54 1768
6 25 2751
75 60 7649
5 44 1310
3 39 3430
65 7 7068
5 37 3636
7 39 7436
38 62 5492
14 24 4070
29 47 3856
72 69 451
41 12 4232
22 67 9393
64 10 3060
18 8 8518
72 50 5072
5 71 3172
57 45 8114
39 71 3182
53 52 6421
23 20 6150
22 70 8660
22 62 9333
67 55 8758
38 7 5475
43 32 5927
51 55 9370
38 46 8951
1 15 2960
54 68 8284
41 33 900
55 66 5242
56 61 1695
59 73 4109
45 63 3450
74 9 4112
75 27 8906
64 69 4487
15 6 4453
62 9 9423
13 40 1728
71 18 500
42 30 3588
26 10 1413
60 33 1848
73 34 8384
34 62 3472
48 56 5008
67 52 8498
33 29 6290
19 59 2324
60 53 6217
8 58 4653
43 30 2732
5 36 8661
38 52 8778
9 38 2623
48 64 3632
64 24 4373
39 13 1788
36 21 608
69 4 6623
44 52 7256
51 2 6475
46 2 4093
3 65 2727
53 69 40
32 60 8501
16 15 2281
20 56 3510
41 35 3910
35 56 9686
64 68 9774
11 29 9873
34 47 5635
23 48 9842
6 7 5259
14 45 251
44 48 4704
58 3 5427
16 2 7507
59 72 1435
52 12 8392
48 11 3952
45 66 7705
67 16 526
36 21 1803
12 13 7451
61 34 7957
3 42 9087
23 15 230
71 34 6277
59 44 366
1 67 9167
63 65 8362
55 53 7100
21 6 7155
42 40 5250
19 52 6663
20 8 6697
15 19 7428
48 8 4888
55 14 253
51 6 9274
37 28 589
35 25 7674
74 42 340
28 20 9425
66 75 1500
66 27 8628
29 75 922
19 34 631
14 18 2684
71 971
47 25 8
47 32 4152
32 53 5428
53 25 8365
26 31 7380
38 14 224
12 32 173
3 71 9983
15 37 1253
53 63 829
27 12 9381
43 49 1374
53 22 6929
71 57 9230
42 16 3894
32 24 3672
36 26 4417
51 12 5935
25 2 39
1 37 5203
71 67 2294
45 61 4426
61 27 4164
13 8 9203
27 1 5510
46 11 9742
62 19 4851
64 29 6334
16 42 9276
31 27 3524
2 58 5650
71 39 5655
48 68 3949
11 12 4994
62 39 3846
45 65 3820
53 55 7852
19 32 9377
39 33 8301
48 9 9831
54 48 8191
66 32 7160
19 69 9146
71 42 789
52 71 2282
53 27 409
40 61 3125
47 64 1733
39 17 6480
6 7 4865
51 4 7565
36 51 311
21 40 1315
64 47 8995
46 62 2486
11 48 9604
4 54 9282
71 56 2441
54 4 5873
40 29 4657
35 23 1211
70 38 9051
54 38 6157
23 41 1121
56 62 1399
50 71 6653
50 23 7520
29 38 9006
62 3 3640
33 16 228
70 46 8393
5 38 4996
42 47 265
2 13 9291
42 51 2564
63 42 1576
41 15 9535
11 42 9728
69 54 9646
28 60 2092
9 6 6232
68 57 4427
26 39 9235
39 6 1725
15 55 6381
53 31 1607
38 43 8248
14 63 892
6 45 2960
10 22 3318
66 1 6158
54 29 4034
29 48 8360
33 44 524
11 68 3704
68 18 7239
29 48 9749
21 1 7375
44 3 9026
40 49 6876
69 38 3943
39 12 8422
7 8 7755
38 35 7456
71 9 8277
59 54 481
51 16 7334
9 37 7021
71 43 4194
13 16 9963
26 65 9916
11 38 8100
21 50 9048
48 58 8218
57 68 5678
6 23 8965
59 34 3006
8 63 211
30 23 6418
60 3 5586
5 55 5154
67 51 2932
27 9 3587
23 56 848
46 35 9532
36 16 5038
34 36 772
36 47 151
52 22 4395
40 35 5899
21 70 8855
5 1 6090
38 7 1856
36 17 7097
37 2 783
62 20 7007
44 54 2888
69 21 8634
19 15 8731
63 53 3041
61 25 2355
4 18 6126
3 37 215
71 38 6836
1 65 6244
63 46 5853
27 16 6076
32 47 152
11 8 3301
29 27 5301
47 46 3019
27 60 1672
32 33 5674
31 22 6751
46 1 1162
5 47 2792
12 16 5143
70 28 2093
54 18 1354
21 44 9790
39 52 2319
51 2 2966
67 59 9915
29 33 6742
41 62 5655
40 69 8918
53 26 7616
22 49 9478
15 59 9402
14 10 1139
60 59 6240
63 49 1674
39 66 5336
71 4 4709
3 58 3287
13 38 5697
66 33 5152
35 40 6883
14 27 3622
45 41 9432
16 1 6515
57 46 8632
57 14 5036
21 28 6587
22 30 9183
39 16 4243
16 60 9329
1 5 6526
1 31 9128
36 38 2097
37 30 9802
14 55 7319
23 31 1793
50 22 7877
58 51 8867
7 37 4729
62 59 6740
42 19 6799
56 52 1809
2 51 9717
48 42 6696
62 15 3268
29 28 7004
60 44 9066
66 17 350
45 23 4799
32 24 3419
28 59 6429
18 6 8159
36 4 5117
23 40 4641
58 51 7949
6 3 5654
67 14 495
4 47 6339
15 42 366
62 18 6834
70 19 5393
22 38 1781
26 29 572
63 11 5127
70 51 2582
68 16 3162
44 54 4395
45 4 5277
53 68 8132
4 6 4387
61 25 2304
56 36 1762
53 16 1290
46 47 2451
45 47 7287
70 21 6583
65 1 4090
24 18 7860
9 39 3775
70 49 8362
51 49 4779
37 15 8816
57 42 6152
62 9 6697
13 70 2334
43 50 904
43 66 8261
60 8 4119
52 33 8793
14 26 6190
56 61 1125
54 68 2475
40 17 1685
42 57 8086
64 34 332
5 8 2322
55 71 4011
51 23 2648
26 41 8437
9 18 26
39 47 3626
32 3 1262
17 70 2111
1 37 6070
46 19 644
9 34 8947
62 3 4399
42 20 501
64 67 7477
19 58 4980
18 71 9142
17 33 6985
47 13 3115
12 59 8965
54 1 9024
71 23 3294
27 39 8165
43 42 1834
13 4 1621
1 22 2233
31 37 3567
50 18 558
53 8 1481
1 39 7301
31 60 3466
13 17 7763
34 32 8012
49 55 336
6 5 5499
50 1 5041
8 61 3077
3 11 7063
28 65 7701
2 20 6935
21 56 8442
34 14 5859
54 4 4458
54 20 9280
17 26 399
53 43 9734
6 52 3036
47 54 1383
46 33 3228
68 29 4748
54 20 4542
17 41 5928
41 16 6013
58 48 2043
58 8 2159
22 32 6196
61 54 8159
38 34 90
6 55 7195
12 44 4264
1 11 5500
53 9 848
13 27 1966
17 54 8247
36 10 458
60 19 3781
8 41 4238
13 50 8220
6 61 6591
24 29 2553
11 66 6362
52 4 4243
38 19 3166
66 52 7310
50 6 3237
61 56 40
31 57 3936
61 50 9976
17 23 2623
37 19 4439
4 43 5421
60 17 3788
40 25 3532
40 54 9765
4 22 5045
40 21 6764
31 51 5195
34 45 8767
55 19 6763
5 50 3755
65 34 6199
21 60 2281
9 62 5667
15 70 9529
25 34 5785
20 71 5884
43 38 8639
31 23 6030
68 21 665
69 37 1559
36 34 4781
48 19 5292
61 1 3824
50 21 8707
46 43 639
38 34 4954
29 46 2593
66 13 7123
21 50 147
58 38 3812
6 17 7881
37 45 2789
59 56 2605
39 1 873
5 36 6194
65 71 3158
49 16 2417
28 69 5293
39 10 4091
14 56 6001
23 10 6377
68 27 2058
8 36 6246
30 6 9006
71 23 4696
68 10 7030
18 27 524
8 37 8900
26 15 7660
50 43 5060
54 4 2793
32 49 3489
47 60 4202
55 26 1192
21 5 5075
40 3 3193
30 18 5678
46 49 187
36 37 5261
41 61 375
63 26 3634
7 15 91
10 25 8236
24 23 4139
2 3 1746
54 5 7724
9 48 1207
4 63 8375
55 39 1432
63 8 9694
50 11 4272
33 39 9720
51 35 9660
29 68 6752
25 55 969
10 11 2625
34 56 7498
3 64 3594
35 57 9755
29 20 7467
13 18 4319
68 23 4764
39 52 7105
46 27 4625
35 45 7100
38 4 9486
67 29 5916
39 54 1422
42 57 4787
63 15 3306
42 13 4182
13 35 8911
21 31 2663
47 51 7198
28 30 7283
19 53 2657
49 39 7080
44 54 9791
35 44 9988
18 65 9644
6 11 4693
8 27 3818
6 44 2973
58 4 6389
65 49 2902
60 7 3544
57 16 841
46 35 2855
7 11 2802
15 69 2214
37 70 2490
50 59 9318
16 22 6154
71 65 7404
18 23 1669
66 39 6831
58 12 318
8 4 2708
2 63 4606
48 45 2020
5 36 9120
65 13 169
53 38 6416
48 15 9715
39 64 3186
59 33 5928
9 36 8319
51 45 5127
55 60 7135
27 30 706
57 21 6252
42 61 9266
3 23 6837
27 43 8423
35 47 357
44 33 7863
27 54 3983
63 25 6162
15 6 5511
39 64 4426
20 41 6272
61 23 1943
15 21 4709
7 1 7182
39 43 862
45 25 5687
60 70 2565
4 56 3072
16 68 9387
65 26 3295
57 22 9177
20 9 3464
59 67 321
40 38 4899
23 4 3023
46 2 448
25 20 1373
16 31 8227
52 15 1087
34 17 3714
13 20 1525
66 23 5983
31 35 92
4 55 9477
12 1 8072
3 52 740
27 5 7924
17 36 8656
54 4 1233
8 7 5015
46 52 6713
15 27 6151
41 44 7439
40 27 5466
46 57 9043
62 61 5182
36 51 5023
60 45 4312
35 41 6420
5 44 4893
68 60 3695
63 49 8795
22 46 1731
6 48 7016
7 14 8771
51 21 1960
67 14 5990
18 22 7395
11 37 5535
34 18 196
18 23 4921
56 28 956
10 52 5408
17 10 541
59 34 5386
38 50 1652
56 19 8093
23 21 5036
54 15 8268
70 4 636
25 15 9418
8 41 5956
10 47 2077
23 26 4195
71 16 7464
55 23 6394
4 36 7947
17 42 4552
6 17 7804
34 5 7071
10 43 7979
2 65 8710
11 34 7235
56 62 2854
12 10 4735
24 30 9836
59 52 1928
6 22 6079
19 58 4956
69 30 3154
66 27 9501
63 45 9957
65 69 6383
40 15 9879
58 52 6433
71 49 9095
19 42 5657
22 5 7672
71 30 4939
44 57 5822
53 6 7709
17 24 8513
47 48 1150
66 63 1712
50 42 2348
64 18 2096
5 71 5360
14 38 6286
6 69 7005
5 51 533
53 38 6220
18 42 5715
20 61 7265
18 60 533
3 29 6306
50 51 3368
51 56 3365
37 16 7620
14 51 8100
8 24 3154
12 63 8722
46 51 2486
60 13 9968
27 16 3566
23 11 9190
55 59 1760
58 63 9992
65 7 1621
33 67 9732
20 39 1766
60 52 761
55 17 5042
60 18 4140
36 57 2819
38 55 1576
51 17 539
16 62 7645
56 18 5762
5 13 9890
61 4 3365
54 58 2762
53 21 7033
6 23 4948
27 54 5496
65 68 1627
46 50 6222
32 59 2455
54 19 2698
58 61 4681
50 41 8959
39 67 4813
45 34 2943
10 41 4988
24 38 4733
43 5 1805
30 63 6581
45 60 147
23 9 8605
46 32 9143
42 35 7365
33 51 3902
35 59 2862
62 53 3323
27 65 5855
14 60 6147
43 20 3151
15 52 4789
69 23 7327
5 68 2977
50 35 3589
55 43 3490
49 53 8500
43 4 6600
30 42 9667
42 8 7047
30 64 5478
68 66 7839
32 17 4763
40 22 8082
43 57 3692
62 5 3151
32 11 8791
53 37 237
4 3 7626
58 22 527
58 52 5209
37 59 6338
70 63 8538
64 44 1854
53 48 1278
16 68 476
31 63 6278
24 34 4725
68 22 8697
22 23 1314
32 51 3893
38 39 808
57 24 67
39 44 5444
44 14 623
40 13 6054
27 31 1796
69 25 9392
14 52 8845
60 16 5014
56 52 2340
43 70 3359
66 23 6330
68 56 4766
30 55 6690
59 57 6423
7 47 5703
57 2 7006
55 52 1252
30 15 733
1 13 373
67 40 1749
50 46 8256
56 60 3657
9 13 7065
54 69 7995
52 6 8387
62 51 8171
11 44 745
7 3 2781
9 30 5207
27 16 5378
13 8 5613
63 55 6355
10 16 9582
49 54 3193
1 17 3162
32 67 269
39 50 9960
26 3 2975
24 59 5382
19 4 1195
34 38 4344
71 23 3026
23 41 1698
7 32 9329
68 30 1329
47 54 2465
46 16 8687
55 14 8448
36 25 9473
65 28 6820
61 39 8323
61 27 1191
1 56 4063
26 18 66
47 45 9138
68 59 3243
2 46 4939
46 18 2750
47 70 8988
25 12 1579
60 48 4109
22 64 9445
53 43 1836
21 56 2704
6 36 3840
40 68 5701
3 68 8621
63 67 3154
51 6 6854
33 35 9799
41 13 7434
13 66 2395
21 55 8737
48 61 2834
55 35 7623
29 10 698
61 68 3520
70 10 9394
37 10 5012
19 34 8861
33 54 9169
17 70 9013
67 25 3658
44 23 5853
57 49 6093
19 18 5277
70 28 6687
64 61 4798
40 61 5110
63 66 8772
24 59 1901
59 19 1319
43 32 1996
15 20 5099
37 36 5719
59 31 3441
48 11 2108
40 38 5096
34 58 3704
40 57 6096
53 8 9804
15 38 2144
28 45 2073
44 32 928
46 23 3483
31 25 5781
24 21 1954
5 56 5230
42 62 3066
44 66 8824
64 52 4273
24 56 2294
52 15 372
5 7 9831
27 43 2098
55 39 43
33 23 137
27 6 9925
49 8 9221
31 44 1570
70 63 2868
15 51 5563
36 14 9111
11 45 1607
24 38 6130
31 52 4461
50 17 8039
13 48 5572
19 23 5293
47 55 5324
21 62 7467
68 47 9072
42 5 8997
28 9 7474
14 47 9339
18 37 2594
38 3 5777
59 22 7477
27 34 2911
42 22 5720
22 37 9236
13 56 46
35 24 6917
5 26 383
26 37 3288
10 38 2401
9 68 3837
28 61 591
38 20 7659
53 9 4669
29 21 905
45 23 354
1 52 7284
64 27 5374
63 42 6839
46 43 4735
54 21 3210
63 42 6401
52 16 2184
59 68 7997
24 33 3142
57 4 9614
27 44 75
40 25 1908
51 12 9673
1 49 1124
61 11 4685
32 10 7859
44 39 7092
21 30 5139
67 5 9699
64 2 2352
15 20 1914
22 29 2016
11 46 1797
47 21 9704
25 54 5020
37 33 1571
19 9 3256
12 8 6718
56 11 4489
30 68 4279
24 22 3461
39 25 7875
48 40 6204
56 12 8142
17 60 6949
4 40 7276
34 24 9548
62 38 7333
68 19 5993
54 55 5973
34 47 5424
57 41 2831
19 10 5969
68 27 280
6 46 8581
34 65 6196
16 3 2336
51 41 9332
58 44 3904
53 26 5714
19 71 8134
55 67 691
15 54 1440
44 3 5663
17 12 1897
59 58 531
53 24 7350
70 23 3464
55 6 3041
13 54 1488
47 45 3496
54 71 1839
69 21 3207
41 43 9393
7 49 7145
34 40 804
29 13 7581
51 20 2495
43 56 2090
19 26 9143
6 60 2553
61 40 8686
28 26 8666
10 46 6252
40 2 3366
2 3 5571
52 46 1831
12 40 4116
64 28 1385
44 9 2453
6 30 3932
43 70 5358
40 27 8042
45 61 6993
11 14 5891
17 35 9483
55 33 6914
4 17 9916
64 50 2010
62 1 3897
66 2 2589
33 42 9213
69 4 5281
49 23 1415
4 66 3103
29 36 7111
15 48 7168
39 71 4376
6 2 3531
6 63 1695
2 21 7035
35 15 9823
15 61 3477
10 2 872
41 26 6973
44 46 6442
12 59 7575
5 16 1514
20 59 1878
20 19 8107
23 30 1964
33 10 253
60 22 5467
28 27 198
39 26 8544
42 45 4105
53 5 1904
17 20 1090
38 34 3929
14 28 892
47 49 3208
61 6 6407
65 10 8469
39 15 9131
27 12 552
35 6 7119
68 9 6166
24 51 8036
24 65 4358
14 20 5957
62 69 3862
26 68 9188
13 58 812
3 7 5755
53 17 5245
40 9 5010
59 68 4100
21 6 9912
26 18 1860
30 34 636
29 59 1341
44 15 256
1 46 7614
2 38 3583
33 47 800
37 40 2502
18 64 9166
24 19 3401
5 17 84
41 55 6946
57 33 5558
59 67 6423
67 35 1064
40 1 18
53 12 8674
40 44 2210
60 23 9813
17 19 428
33 7 1454
19 47 4669
70 49 3066
65 71 3273
65 169
37 26 7
37 62 6807
62 61 1688
61 60 5959
60 52 9433
52 26 3950
29 43 4987
23 53 12
24 3 7579
64 22 2340
21 40 1697
7 11 4117
25 11 2685
8 54 3778
39 14 5935
46 15 7707
29 26 8160
13 64 3555
25 14 7289
44 11 8007
30 22 4597
4 57 3352
24 42 9419
44 10 6726
42 24 473
62 3 6717
17 38 840
35 1 9011
38 30 6171
12 41 3846
27 49 294
32 35 9406
63 17 118
55 63 9075
43 13 8959
62 55 9558
39 60 5554
23 59 9452
29 1 2846
40 18 3834
28 37 6863
39 54 4154
23 53 5989
8 27 4416
1 53 3875
15 21 7391
61 26 137
8 4 2780
45 4 2005
56 6 1222
2 20 8904
15 43 9222
18 46 9948
28 17 5988
22 3 2773
45 6 6965
9 64 3097
10 3 3687
30 37 8729
59 6 6390
24 27 9673
58 41 5805
54 47 4188
27 2 1026
41 1 7207
40 22 5927
29 32 999
10 51 3235
53 4 6710
51 22 8582
3 19 642
47 25 1597
51 64 7970
15 22 5061
19 59 1695
21 34 1452
37 30 2149
63 53 7013
10 9 511
39 50 749
2 34 9792
23 24 2870
42 60 3593
56 40 2365
52 34 4511
50 27 6478
61 48 9479
52 29 127
18 47 57
33 2 3935
39 53 9423
4 2 1739
35 34 4578
54 3 9662
29 51 1465
31 64 3976
59 16 5495
28 48 3806
65 12 7525
41 23 8940
9 24 9788
14 39 248
62 8 7262
38 33 2194
39 50 1912
23 7 6209
20 27 5183
4 48 9749
56 8 5062
16 4 5820
35 46 1918
33 47 3784
7 27 7909
15 21 8497
58 7 3893
15 34 4122
19 35 2635
27 56 531
45 56 1811
55 13 4152
61 32 6115
16 61 790
22 16 896
4 63 9878
59 26 1682
61 14 9334
60 18 3449
64 61 1423
45 3 4264
27 46 2278
48 37 909
7 11 7128
11 7 4435
62 13 1315
64 8 5331
17 52 9951
30 62 5259
8 26 9587
38 29 5598
9 22 7286
24 6 7848
47 19 842
5 43 2337
31 47 869
17 57 3927
1 21 364
51 14 7108
53 15 4173
49 21 8241
31 40 5903
50 17 3933
31 52 5263
39 4 4280
41 17 2255
26 44 9169
61 49 178
29 25 5733
38 4 2398
38 22 8376
49 35 5846
47 65 4007
62 65 8939
15 50 7850
5 34 9382
1 18 9747
47 15 4463
49 64 4433
17 13 1759
29 52 2271
12 29 2820
40 258
21 23 4
21 13 7235
13 28 7224
28 29 6470
29 23 9008
11 1 5966
25 31 1241
37 40 3164
19 15 7372
40 22 500
6 37 3565
32 36 102
15 27 6962
15 32 7884
19 21 9506
28 10 3967
16 34 5210
3 8 4179
4 12 3358
35 32 3714
3 12 1206
13 36 6539
36 38 9014
17 8 874
16 25 3340
10 25 7721
34 38 795
16 27 6831
28 3 3877
33 14 396
39 30 1808
33 27 7600
24 7 3798
10 39 9320
5 3 2787
29 28 8549
12 18 7944
13 12 375
22 18 404
9 22 8622
14 27 1337
28 34 4920
30 33 8564
26 11 2156
14 35 3549
21 19 4619
22 38 6986
10 19 4814
27 33 6968
8 11 6560
17 37 9357
2 31 9900
28 11 9069
34 40 9779
9 38 1643
39 29 5031
20 5 3393
34 21 5328
37 14 5383
36 16 8505
36 18 7208
33 29 7505
27 2 7650
5 32 8816
38 27 7567
23 32 1486
6 26 5483
18 11 4605
35 6 7102
31 39 7595
30 35 8389
21 3 8771
7 2 7848
21 36 9856
19 33 5130
19 40 3971
22 3 2343
35 13 4750
18 21 6929
22 17 3755
34 18 7877
14 23 3382
8 33 2199
18 40 508
18 7 4994
32 3 2371
36 23 8037
4 34 3146
11 8 1156
13 3 8741
19 18 9292
19 22 5721
35 29 4528
24 17 2243
27 23 1176
3 4 5691
28 31 7288
24 40 523
26 7 7603
7 40 2662
21 3 607
25 16 5296
14 3 1522
28 9 8622
34 6 803
36 8 6270
25 18 5421
31 1 7134
18 4 9884
16 37 5121
9 32 9385
24 39 4694
7 14 8888
25 9 6897
38 37 7328
9 34 2781
20 21 8769
8 33 9168
6 19 9472
20 16 3397
34 8 1207
17 12 9530
20 28 2185
31 9 8436
3 26 4290
32 36 3063
34 23 9985
23 12 9333
20 37 9375
23 24 417
11 27 5948
5 20 727
2 10 2725
12 31 9252
23 35 1064
30 24 3514
21 19 3005
20 25 2096
5 20 3684
6 22 6836
18 20 6746
27 30 7003
21 24 9302
32 21 6267
27 8 5288
5 22 2933
24 19 2235
6 22 5327
22 26 2095
33 30 8127
11 19 7331
27 35 1077
14 32 6402
1 27 2443
36 33 981
37 1 5933
37 23 7760
14 28 3305
32 18 9904
37 40 1436
39 21 7546
27 16 1778
37 18 9203
9 13 8069
37 14 7782
38 9 2025
2 29 5879
2 33 1443
16 25 7942
1 36 3291
15 5 6515
4 13 3783
10 4 9856
29 34 6561
8 34 5127
5 18 2108
17 31 6765
40 2 8217
14 20 2221
12 9 3806
39 25 1613
4 3 8907
20 4 7618
40 37 7528
29 2 7240
26 7 3958
29 5 6802
33 25 2026
24 33 3455
12 27 6126
10 8 5136
37 2 6351
8 31 6195
34 7 8056
4 13 4585
36 8 1424
40 3 5854
27 33 1063
11 7 3159
10 37 137
27 19 8044
39 3 4049
26 5 5730
9 1 8372
35 39 3337
40 3 5244
13 1 919
27 25 4156
35 31 17
7 28 6238
31 40 4440
15 2 5729
39 12 3950
37 7 4597
15 21 3363
10 37 620
35 18 597
13 11 9015
8 32 5184
27 32 8074
9 18 8763
25 13 6813
20 36 6794
12 19 7303
4 39 1159
32 20 1067
26 23 9257
35 29 6468
5 24 6429
1 21 7633
36 40 5144
26 9 5664
39 27 307
34 37 6551
35 10 8208
6 16 7386
27 30 1965
6 8 8068
20 24 8950
20 27 1971
28 11 3838
32 5 7020
14 19 2192
10 2 7766
9 34 5820
14 7 5746
23 10 9184
19 4 6113
25 11 3822
12 35 4110
6 33 9059
30 12 6898
33 11 4735
19 10 1867
9 37 2481
9 27 7709
34 5 254
31 24 4370
6 13 4770
6 21
2 6 8
2 3 4476
3 5 9187
5 1 8958
1 6 9621
1 6 8817
3 2 5384
2 3 812
5 2 5617
2 3 3366
3 5 882
2 3 6817
3 2 8863
1 3 197
2 5 7159
5 4 7412
1 5 3374
6 3 9355
2 4 8179
4 2 6739
5 4 7361
2 6 5912
72 649
24 38 2
24 25 9093
25 39 1492
39 26 2997
26 38 3240
70 16 1529
10 65 5466
35 38 9732
3 17 445
22 23 796
46 32 5006
14 64 3511
46 48 9020
7 17 4847
63 7 5368
5 64 2612
59 5 9239
19 5 7718
47 53 6473
41 66 2510
25 26 5531
69 59 7358
72 67 7433
1 58 832
72 30 1704
13 9 2739
14 59 5518
1 20 4912
48 28 3763
69 8 3961
53 54 3610
33 58 4919
4 53 892
48 70 1162
13 11 1523
16 40 9369
8 70 8749
4 54 9842
10 71 1886
63 43 1830
68 16 7294
36 46 5344
56 13 7184
18 46 9987
63 15 5709
14 36 5545
64 6 1305
41 34 9600
48 3 567
27 41 2941
2 38 95
25 33 3879
36 62 7856
67 56 1873
30 41 6797
68 45 8966
